model,down_sample_rate,feature_selection,accuracy_overall,accuracy_N,accuracy_L,accuracy_R,accuracy_B,false_positives,misclassifications,num_events
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.7165684880492924,0.9588372586462974,0.2968816744980777,0.348458904109589,0.054054054054054,2,483,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.717110163179633,0.9578824527901548,0.3002990175138829,0.3531678082191781,0.051051051051051,2,481,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.716162231701537,0.9601103331211542,0.2960273387441264,0.3407534246575342,0.057057057057057,2,488,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.7172455819622182,0.9609590494377256,0.3002990175138829,0.3424657534246575,0.048048048048048,2,484,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.7186674791793621,0.9601103331211542,0.3041435284066638,0.3488869863013699,0.0555555555555555,3,479,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.717110163179633,0.9596859749628688,0.3020076890217855,0.3433219178082192,0.054054054054054,3,482,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.9070350057552984,0.9371949925737322,0.8914993592481846,0.867722602739726,0.6726726726726727,10,39,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.9090662874940756,0.942181200933588,0.8940623665100385,0.8698630136986302,0.6306306306306306,11,47,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.9011442887128444,0.9403776787608742,0.8509184109354977,0.8861301369863014,0.575075075075075,10,61,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.9003317760173336,0.9380437088903034,0.8744126441691584,0.8694349315068494,0.566066066066066,8,61,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.8997901008869931,0.9401654996817314,0.8697137975224263,0.8587328767123288,0.5780780780780781,8,59,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.9039880831471324,0.9380437088903034,0.8756941478000855,0.8758561643835616,0.6201201201201201,10,55,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.8966077594962422,0.9401654996817314,0.8620247757368645,0.8672945205479452,0.5045045045045045,10,68,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.8998578102782856,0.9385741565881603,0.8705681332763776,0.8762842465753424,0.5375375375375375,9,64,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.9033786986254994,0.9396350519838744,0.8607432721059376,0.8878424657534246,0.5945945945945946,11,53,813
"MLP #4: [20, 10] (tanh)",200,mutual_info,0.9079829372333944,0.9441969021854444,0.8641606151217428,0.8899828767123288,0.6126126126126126,10,49,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7316676823075361,0.6833227243793762,0.9359248184536524,0.9306506849315068,0.0,18,123,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7320062292639989,0.6834288139189476,0.936351986330628,0.9319349315068494,0.0,19,122,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7319385198727063,0.6832166348398048,0.936351986330628,0.9323630136986302,0.0,20,123,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7318031010901213,0.6837470825376618,0.9350704826997008,0.9306506849315068,0.0,20,122,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7321416480465841,0.683534903458519,0.936351986330628,0.9323630136986302,0.0,18,123,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7315999729162435,0.6827922766815192,0.9354976505766768,0.932791095890411,0.0,18,123,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7318031010901213,0.6834288139189476,0.9350704826997008,0.9319349315068494,0.0,18,123,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7268603155257635,0.6755781879906642,0.9354976505766768,0.9319349315068494,0.0,21,123,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7280790845690297,0.6772756206238065,0.936351986330628,0.9319349315068494,0.0,20,123,813
Naive Bayes #2: Bernoulli,200,mutual_info,0.7318031010901213,0.6833227243793762,0.9350704826997008,0.9323630136986302,0.0,18,123,813
Random Forest #1:,200,RFE_LR,0.9307332927076986,0.952577975811585,0.9077317385732592,0.8878424657534246,0.8528528528528528,3,22,813
Random Forest #1:,200,RFE_LR,0.929243686099262,0.9491831105453002,0.9060230670653568,0.8976883561643836,0.8393393393393394,3,23,813
Random Forest #1:,200,RFE_LR,0.9299884894034802,0.952577975811585,0.8927808628791115,0.8934075342465754,0.8693693693693694,3,18,813
Random Forest #1:,200,RFE_LR,0.9305978739251134,0.9530023339698706,0.9008970525416488,0.8934075342465754,0.8483483483483484,4,19,813
Random Forest #1:,200,RFE_LR,0.9318843523596724,0.9538510502864418,0.9085860743272106,0.8912671232876712,0.8453453453453453,3,23,813
Random Forest #1:,200,RFE_LR,0.930191617577358,0.954169318905156,0.8974797095258437,0.8891267123287672,0.8498498498498499,5,25,813
Random Forest #1:,200,RFE_LR,0.9314103866206244,0.953426692128156,0.9038872276804784,0.894263698630137,0.8468468468468469,3,21,813
Random Forest #1:,200,RFE_LR,0.9303947457512356,0.9507744536388713,0.9077317385732592,0.8925513698630136,0.8543543543543544,2,20,813
Random Forest #1:,200,RFE_LR,0.9294468142731396,0.9503500954805856,0.9034600598035027,0.894263698630137,0.8483483483483484,3,21,813
Random Forest #1:,200,RFE_LR,0.9302593269686504,0.952577975811585,0.8987612131567706,0.8972602739726028,0.8408408408408409,4,20,813
SVM #3: RBF,200,RFE_LR,0.8767011984562258,0.9592616168045832,0.7787270397266126,0.8681506849315068,0.0825825825825825,8,133,813
SVM #3: RBF,200,RFE_LR,0.8756855575868373,0.9588372586462974,0.7714651858180265,0.8698630136986302,0.0855855855855855,7,135,813
SVM #3: RBF,200,RFE_LR,0.8783939332385402,0.958731169106726,0.78684322938915,0.8660102739726028,0.1066066066066066,7,124,813
SVM #3: RBF,200,RFE_LR,0.8769043266301036,0.9579885423297264,0.7872703972661256,0.8638698630136986,0.09009009009009,8,126,813
SVM #3: RBF,200,RFE_LR,0.8779199674994922,0.9604286017398684,0.7778727039726613,0.8642979452054794,0.1096096096096096,8,126,813
SVM #3: RBF,200,RFE_LR,0.877310582977859,0.9591555272650116,0.7714651858180265,0.8660102739726028,0.1306306306306306,9,125,813
SVM #3: RBF,200,RFE_LR,0.8741282415871081,0.9588372586462974,0.7761640324647586,0.8672945205479452,0.0435435435435435,7,138,813
SVM #3: RBF,200,RFE_LR,0.878732480195003,0.9591555272650116,0.7864160615121742,0.8711472602739726,0.0915915915915916,7,127,813
SVM #3: RBF,200,RFE_LR,0.8775137111517367,0.9600042435815828,0.7847073900042717,0.8668664383561644,0.0735735735735735,8,130,813
SVM #3: RBF,200,RFE_LR,0.8792741553253436,0.9595798854232972,0.7838530542503204,0.8690068493150684,0.1141141141141141,9,123,813
KNN #2: K = 5,200,RFE_LR,0.9310718396641614,0.948334394228729,0.9090132422041862,0.9006849315068494,0.8708708708708709,5,10,813
KNN #2: K = 5,200,RFE_LR,0.9288374297515064,0.9489709314661574,0.9090132422041862,0.8929794520547946,0.8393393393393394,8,17,813
KNN #2: K = 5,200,RFE_LR,0.9303270363599432,0.947803946530872,0.9120034173430158,0.9006849315068494,0.8513513513513513,8,13,813
KNN #2: K = 5,200,RFE_LR,0.9295145236644322,0.9470613197538724,0.9060230670653568,0.8998287671232876,0.8678678678678678,8,10,813
KNN #2: K = 5,200,RFE_LR,0.928769720360214,0.947273498833015,0.9120034173430158,0.8946917808219178,0.8453453453453453,7,17,813
KNN #2: K = 5,200,RFE_LR,0.9278894982734104,0.9460004243581582,0.9073045706962836,0.896832191780822,0.8528528528528528,8,14,813
KNN #2: K = 5,200,RFE_LR,0.9287020109689214,0.946424782516444,0.9102947458351132,0.8994006849315068,0.8453453453453453,7,16,813
KNN #2: K = 5,200,RFE_LR,0.9299884894034802,0.9484404837683004,0.9111490815890644,0.8976883561643836,0.8483483483483484,8,15,813
KNN #2: K = 5,200,RFE_LR,0.9315458054032094,0.9487587523870148,0.9120034173430158,0.903681506849315,0.8543543543543544,7,13,813
KNN #2: K = 5,200,RFE_LR,0.9285665921863362,0.9463186929768724,0.906877402819308,0.9032534246575342,0.8423423423423423,9,14,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7584128918681021,0.9516231699554424,0.4741563434429731,0.456763698630137,0.081081081081081,4,398,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7546888753470107,0.9465308720560152,0.4626228107646305,0.4593321917808219,0.1021021021021021,3,398,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7576680885638838,0.9496074687035858,0.4720205040580948,0.4584760273972603,0.0945945945945946,3,398,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7566524476944952,0.9490770210057288,0.4720205040580948,0.4537671232876712,0.0960960960960961,3,403,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7567878664770804,0.9501379164014429,0.4677488252883383,0.4571917808219178,0.087087087087087,3,403,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7553659692599364,0.9479100360704434,0.4647586501495087,0.4554794520547945,0.1036036036036036,4,400,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7582097636942244,0.9517292594950136,0.4677488252883383,0.4571917808219178,0.0960960960960961,3,398,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7568555758683729,0.951517080415871,0.4686031610422896,0.4524828767123288,0.0825825825825825,3,404,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7571941228248358,0.9508805431784426,0.4686031610422896,0.456763698630137,0.084084084084084,5,401,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_LR,0.7592931139549055,0.9537449607468704,0.4690303289192652,0.4563356164383562,0.09009009009009,3,401,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.9243686099261968,0.9476978569913006,0.8906450234942332,0.8839897260273972,0.8543543543543544,8,15,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.9229467127090528,0.9452577975811584,0.8910721913712089,0.8827054794520548,0.8603603603603603,7,17,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.9229467127090528,0.9499257373223,0.8863733447244767,0.877568493150685,0.8288288288288288,10,18,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.9260613447085112,0.9473795883725864,0.8778299871849637,0.8946917808219178,0.9039039039039038,12,9,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.9229467127090528,0.9449395289624444,0.8880820162323794,0.8874143835616438,0.8588588588588588,8,12,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.9255196695781704,0.9452577975811584,0.8919265271251602,0.898972602739726,0.8573573573573574,6,15,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.924504028708782,0.9401654996817314,0.8987612131567706,0.9058219178082192,0.8588588588588588,8,14,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.926873857404022,0.9469552302143008,0.9013242204186244,0.886986301369863,0.8723723723723724,10,11,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.926873857404022,0.9420751113940166,0.905595899188381,0.8972602739726028,0.8903903903903904,10,8,813
"MLP #4: [20, 10] (tanh)",200,RFE_LR,0.9237592254045636,0.9412263950774452,0.8940623665100385,0.9006849315068494,0.8618618618618619,8,17,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8751438824564968,0.9503500954805856,0.8316958564715934,0.8647260273972602,0.0,8,126,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8755501388042521,0.9522597071928708,0.8299871849636907,0.8613013698630136,0.0,8,126,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8759563951520076,0.950456185020157,0.8346860316104229,0.8664383561643836,0.0,7,126,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8758209763694225,0.9500318268618714,0.8355403673643742,0.8664383561643836,0.0,8,126,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8759563951520076,0.9499257373223,0.8372490388722768,0.8660102739726028,0.0,8,125,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8752115918477893,0.9501379164014429,0.8316958564715934,0.8660102739726028,0.0,7,125,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8758209763694225,0.9508805431784426,0.832123024348569,0.8664383561643836,0.0,7,125,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8762949421084705,0.9501379164014429,0.8381033746262281,0.8664383561643836,0.0,8,124,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.8756855575868373,0.9508805431784426,0.8329773601025203,0.8647260273972602,0.0,8,125,813
Naive Bayes #2: Bernoulli,200,RFE_LR,0.875888685760715,0.9503500954805856,0.8342588637334473,0.8668664383561644,0.0,8,126,813
Random Forest #1:,200,RFE_RF,0.9229467127090528,0.9499257373223,0.8705681332763776,0.9023972602739726,0.7972972972972973,3,34,813
Random Forest #1:,200,RFE_RF,0.9251811226217076,0.9501379164014429,0.877402819307988,0.8955479452054794,0.8438438438438438,4,29,813
Random Forest #1:,200,RFE_RF,0.9231498408829304,0.948334394228729,0.8684322938914993,0.8981164383561644,0.8468468468468469,4,30,813
Random Forest #1:,200,RFE_RF,0.9245717381000744,0.9476978569913006,0.8803929944468176,0.9028253424657534,0.8288288288288288,6,28,813
Random Forest #1:,200,RFE_RF,0.9249102850565374,0.950986632718014,0.8756941478000855,0.8981164383561644,0.8228228228228228,4,29,813
Random Forest #1:,200,RFE_RF,0.9244363193174894,0.9490770210057288,0.8791114908158907,0.8998287671232876,0.8213213213213213,4,29,813
Random Forest #1:,200,RFE_RF,0.924165481752319,0.9471674092934436,0.8761213156770611,0.9019691780821918,0.8453453453453453,4,28,813
Random Forest #1:,200,RFE_RF,0.923691516013271,0.9492892000848716,0.8752669799231098,0.8904109589041096,0.8483483483483484,4,28,813
Random Forest #1:,200,RFE_RF,0.9258582165346334,0.9507744536388713,0.8761213156770611,0.8981164383561644,0.8453453453453453,5,28,813
Random Forest #1:,200,RFE_RF,0.9232852596655156,0.9487587523870148,0.867577958137548,0.8946917808219178,0.8588588588588588,4,30,813
SVM #3: RBF,200,RFE_RF,0.8256483174216264,0.9702949289200083,0.457069628363947,0.8467465753424658,0.0,3,284,813
SVM #3: RBF,200,RFE_RF,0.8270025052474779,0.9692340335242944,0.4681759931653139,0.848458904109589,0.0,3,280,813
SVM #3: RBF,200,RFE_RF,0.8265285395084299,0.9694462126034372,0.4617684750106792,0.851027397260274,0.0,3,283,813
SVM #3: RBF,200,RFE_RF,0.8259191549867967,0.96965839168258,0.458351131994874,0.8497431506849316,0.0,3,284,813
SVM #3: RBF,200,RFE_RF,0.825716026812919,0.9697644812221516,0.4600598035027766,0.846318493150685,0.0,3,284,813
SVM #3: RBF,200,RFE_RF,0.8264608301171372,0.9716740929344366,0.4566424604869714,0.8467465753424658,0.0,3,284,813
SVM #3: RBF,200,RFE_RF,0.8234816169002641,0.9687035858264376,0.4476719350704827,0.8488869863013698,0.0,3,288,813
SVM #3: RBF,200,RFE_RF,0.8249712235087007,0.9689157649055804,0.4549337889790688,0.8501712328767124,0.0,3,286,813
SVM #3: RBF,200,RFE_RF,0.8253097704651635,0.9684914067472948,0.4604869713797522,0.848458904109589,0.0,4,284,813
SVM #3: RBF,200,RFE_RF,0.8270025052474779,0.970719287078294,0.4630499786416061,0.8476027397260274,0.0,3,281,813
KNN #2: K = 5,200,RFE_RF,0.92260816575259,0.9397411415234458,0.8996155489107219,0.8994006849315068,0.8423423423423423,7,17,813
KNN #2: K = 5,200,RFE_RF,0.9253842507955854,0.9440908126458732,0.9008970525416488,0.9006849315068494,0.8333333333333334,8,18,813
KNN #2: K = 5,200,RFE_RF,0.9228112939264675,0.940589857840017,0.898334045279795,0.8955479452054794,0.8528528528528528,8,18,813
KNN #2: K = 5,200,RFE_RF,0.92050917462252,0.9402715892213028,0.8893635198633063,0.8998287671232876,0.8228228228228228,8,25,813
KNN #2: K = 5,200,RFE_RF,0.9232852596655156,0.9401654996817314,0.8991883810337462,0.8976883561643836,0.8588588588588588,5,14,813
KNN #2: K = 5,200,RFE_RF,0.92050917462252,0.9383619775090176,0.8961982058949167,0.9011130136986302,0.8213213213213213,8,18,813
KNN #2: K = 5,200,RFE_RF,0.9223373281874196,0.9398472310630172,0.8961982058949167,0.9002568493150684,0.8438438438438438,7,17,813
KNN #2: K = 5,200,RFE_RF,0.923217550274223,0.9399533206025886,0.9034600598035027,0.8951198630136986,0.8543543543543544,7,15,813
KNN #2: K = 5,200,RFE_RF,0.9211185591441532,0.9380437088903034,0.8919265271251602,0.9023972602739726,0.8498498498498499,9,20,813
KNN #2: K = 5,200,RFE_RF,0.9230144221003452,0.9397411415234458,0.9030328919265272,0.8985445205479452,0.8423423423423423,11,18,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.6653124788408152,0.9257373223000211,0.1140538231524989,0.34375,0.045045045045045,1,544,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.663281197102038,0.9199023976235944,0.1093549765057667,0.34375,0.0990990990990991,1,542,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.6672760511882998,0.9288139189475918,0.1153353267834258,0.3394691780821918,0.0555555555555555,0,546,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.676416819012797,0.9413324846170168,0.1161896625373771,0.3420376712328767,0.069069069069069,1,546,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.6722865461439501,0.93475493316359,0.1183255019222554,0.3403253424657534,0.069069069069069,1,545,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.6710677771006839,0.928389560789306,0.1307133703545493,0.3424657534246575,0.081081081081081,1,534,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.669307332927077,0.9313600678973052,0.120034173430158,0.3416095890410959,0.0405405405405405,1,548,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.6716094522310244,0.9294504561850202,0.1255873558308415,0.3407534246575342,0.1021021021021021,2,535,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.6596925993635318,0.9199023976235944,0.1119179837676206,0.336472602739726,0.036036036036036,2,550,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_RF,0.6695104611009547,0.9278591130914492,0.1170439982913284,0.3450342465753425,0.093093093093093,0,537,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.908186065407272,0.9321026946743052,0.859034600598035,0.8912671232876712,0.8018018018018018,12,37,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.9076443902769314,0.941650753235731,0.8385305425032038,0.872431506849315,0.7927927927927928,10,46,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.9127903040151668,0.936876723955018,0.8556172575822298,0.9002568493150684,0.8168168168168168,11,28,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.902024510799648,0.9327392319117336,0.8231524989320803,0.9002568493150684,0.7507507507507507,12,51,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.9069672963640056,0.9319966051347336,0.8633062793677916,0.8741438356164384,0.8213213213213213,14,36,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.9161757735797956,0.9402715892213028,0.8893635198633063,0.8711472602739726,0.8273273273273273,10,25,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.8979619473220936,0.9289200084871632,0.811191798376762,0.8784246575342466,0.8333333333333334,8,52,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.9027693141038662,0.9392106938255887,0.8030756087142247,0.8891267123287672,0.7852852852852853,9,51,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.9123840476674114,0.943560364948016,0.8423750533959846,0.8878424657534246,0.8033033033033034,10,36,813
"MLP #4: [20, 10] (tanh)",200,RFE_RF,0.900873451147674,0.941650753235731,0.8073472874839812,0.8664383561643836,0.7732732732732732,11,55,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.761121267519805,0.9308296201994484,0.1644596326356258,0.8912671232876712,0.0,15,404,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.7632202586498747,0.9324209632930192,0.1717214865442118,0.8908390410958904,0.0,12,403,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.7570587040422506,0.9653087205601528,0.0,0.8912671232876712,0.0,2,465,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.762069198997901,0.9328453214513048,0.1636052968816745,0.8899828767123288,0.0,12,402,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.7613921050849752,0.9327392319117336,0.1584792823579666,0.8912671232876712,0.0,8,406,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.7688401381271582,0.8964566093783153,0.3562580093976933,0.8865582191780822,0.0,23,333,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.758751438824565,0.933694037767876,0.1422469030328919,0.886986301369863,0.0,10,412,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.7665380188232108,0.9281773817101634,0.2097394275950448,0.8908390410958904,0.0,12,386,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.7623400365630713,0.9330575005304476,0.1640324647586501,0.8904109589041096,0.0,13,405,813
Naive Bayes #2: Bernoulli,200,RFE_RF,0.7638296431715079,0.9328453214513048,0.1738573259290901,0.8908390410958904,0.0,13,400,813
Random Forest #1:,200,RFE_SVM,0.9177330895795248,0.9450456185020156,0.8551900897052541,0.9002568493150684,0.8123123123123123,7,33,813
Random Forest #1:,200,RFE_SVM,0.918342474101158,0.9438786335667304,0.8650149508756941,0.9011130136986302,0.8048048048048048,7,31,813
Random Forest #1:,200,RFE_SVM,0.9207800121876905,0.9484404837683004,0.8637334472447672,0.8981164383561644,0.8093093093093093,7,32,813
Random Forest #1:,200,RFE_SVM,0.9173268332317692,0.947485677912158,0.8641606151217428,0.8925513698630136,0.7642642642642643,6,37,813
Random Forest #1:,200,RFE_SVM,0.9190195680140836,0.9460004243581582,0.867577958137548,0.8925513698630136,0.8108108108108109,9,32,813
Random Forest #1:,200,RFE_SVM,0.916243482971088,0.9439847231063018,0.8607432721059376,0.8899828767123288,0.8108108108108109,6,34,813
Random Forest #1:,200,RFE_SVM,0.9175976707969395,0.9462126034373012,0.8654421187526699,0.8904109589041096,0.7912912912912913,5,31,813
Random Forest #1:,200,RFE_SVM,0.9168528674927212,0.9460004243581582,0.8594617684750107,0.8925513698630136,0.7912912912912913,7,38,813
Random Forest #1:,200,RFE_SVM,0.9178007989708172,0.944302991725016,0.8581802648440837,0.896404109589041,0.8273273273273273,5,32,813
Random Forest #1:,200,RFE_SVM,0.9207123027963978,0.9470613197538724,0.8624519436138403,0.8959760273972602,0.8393393393393394,6,31,813
SVM #3: RBF,200,RFE_SVM,0.807502200555217,0.9688096753660088,0.344297308842375,0.851027397260274,0.0,3,325,813
SVM #3: RBF,200,RFE_SVM,0.8085178414246056,0.9690218544451517,0.3515591627509611,0.8493150684931506,0.0,2,320,813
SVM #3: RBF,200,RFE_SVM,0.806554269077121,0.9688096753660088,0.3395984621956429,0.8497431506849316,0.0,2,324,813
SVM #3: RBF,200,RFE_SVM,0.8089918071636536,0.9680670485890092,0.3566851772746689,0.851027397260274,0.0,3,319,813
SVM #3: RBF,200,RFE_SVM,0.807028234816169,0.9684914067472948,0.3447244767193507,0.8488869863013698,0.0,4,326,813
SVM #3: RBF,200,RFE_SVM,0.8047261155122215,0.968597496286866,0.3293464331482272,0.8493150684931506,0.0,3,327,813
SVM #3: RBF,200,RFE_SVM,0.8077053287290947,0.9691279439847232,0.3447244767193507,0.8505993150684932,0.0,2,324,813
SVM #3: RBF,200,RFE_SVM,0.8064865596858284,0.9680670485890092,0.3430158052114481,0.8488869863013698,0.0,3,324,813
SVM #3: RBF,200,RFE_SVM,0.8071636535987542,0.9684914067472948,0.3472874839812046,0.8471746575342466,0.0,3,324,813
SVM #3: RBF,200,RFE_SVM,0.8059448845554879,0.9690218544451517,0.3348996155489107,0.8497431506849316,0.0,3,328,813
KNN #2: K = 5,200,RFE_SVM,0.919561243144424,0.936346276257161,0.8880820162323794,0.9066780821917808,0.8378378378378378,9,24,813
KNN #2: K = 5,200,RFE_SVM,0.914686166971359,0.9317844260555908,0.8829560017086715,0.9028253424657534,0.8258258258258259,11,22,813
KNN #2: K = 5,200,RFE_SVM,0.920847721578983,0.9369828134945896,0.8949167022639898,0.9053938356164384,0.8378378378378378,9,22,813
KNN #2: K = 5,200,RFE_SVM,0.9199674994921796,0.9353914704010184,0.9000427167876975,0.9058219178082192,0.8213213213213213,7,19,813
KNN #2: K = 5,200,RFE_SVM,0.91813934592728,0.9352853808614472,0.8816744980777446,0.9075342465753424,0.8408408408408409,9,21,813
KNN #2: K = 5,200,RFE_SVM,0.9187487304489133,0.936346276257161,0.8893635198633063,0.903681506849315,0.8258258258258259,10,24,813
KNN #2: K = 5,200,RFE_SVM,0.9175976707969395,0.9341183959261616,0.8919265271251602,0.9002568493150684,0.8348348348348348,10,19,813
KNN #2: K = 5,200,RFE_SVM,0.9219310718396642,0.938468067048589,0.897052541648868,0.9079623287671232,0.8243243243243243,9,21,813
KNN #2: K = 5,200,RFE_SVM,0.9192226961879612,0.9340123063865904,0.8966253737718923,0.9053938356164384,0.8378378378378378,8,21,813
KNN #2: K = 5,200,RFE_SVM,0.9215925248832012,0.9359219180988756,0.9021785561725758,0.9075342465753424,0.8363363363363363,8,21,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.737693818132575,0.952365796732442,0.3686458778299872,0.4503424657534247,0.0045045045045045,1,433,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.7395219716974745,0.9548058561425844,0.3741990602306707,0.4464897260273973,0.0045045045045045,1,429,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.7351208612634572,0.9497135582431572,0.3699273814609141,0.4417808219178082,0.0105105105105105,1,435,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.7385740402193784,0.9521536176532994,0.3763348996155489,0.4490582191780822,0.0045045045045045,1,432,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.7369490148283567,0.953108423509442,0.365228534814182,0.4400684931506849,0.0255255255255255,2,436,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.740063646827815,0.9563971992361552,0.3699273814609141,0.4490582191780822,0.0,1,435,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.7404021937842779,0.9578824527901548,0.3682187099530115,0.4469178082191781,0.0,1,436,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.7384386214367933,0.9539571398260132,0.3716360529688167,0.4456335616438356,0.0045045045045045,1,434,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.7387094590019636,0.9546997666030128,0.3635198633062794,0.4486301369863014,0.018018018018018,1,432,813
Logistic Regression #6: Elasticnet ratio=0.25,200,RFE_SVM,0.7366781772631864,0.9527901548907278,0.3699273814609141,0.4409246575342466,0.0045045045045045,1,440,813
"MLP #4: [20, 10] (tanh)",200,RFE_SVM,0.8989775881914822,0.9353914704010184,0.8005126014523708,0.8959760273972602,0.7402402402402403,12,58,813
"MLP #4: [20, 10] (tanh)",200,RFE_SVM,0.8975556909743382,0.942711648631445,0.7727466894489534,0.8818493150684932,0.7522522522522522,9,66,813
"MLP #4: [20, 10] (tanh)",200,RFE_SVM,0.9045974676687656,0.931253978357734,0.853054250320376,0.8912671232876712,0.7552552552552553,11,41,813
"MLP #4: [20, 10] (tanh)",200,RFE_SVM,0.8943056401922946,0.9324209632930192,0.7791542076035882,0.8904109589041096,0.7732732732732732,9,70,813
